frame_id,ball_carrier,control_probability,contested,contextual_xG,best_pass_option,best_pass_EV,risk_index,team_compactness,possession_probability,momentum_state
45,75.0,0.8062604665756226,False,0.08288239761211627,75.0,0.08288239761211627,0.0,8469.647844332198,1.0,Positive
46,75.0,0.8503162860870361,False,0.06318388570802395,75.0,0.06318388570802395,0.0,5221.664296411756,1.0,Positive
47,75.0,0.813961923122406,False,0.05426272158402561,75.0,0.05426272158402561,0.0,5746.984640415061,1.0,Positive
48,75.0,0.7285681366920471,False,0.050401776422572674,75.0,0.050401776422572674,0.0,6108.194786130794,1.0,Positive
49,75.0,0.7294212579727173,False,0.04689330625087034,75.0,0.04689330625087034,0.0,15523.97220515064,1.0,Positive
50,75.0,0.8281197547912598,False,0.0436461287368937,75.0,0.0436461287368937,0.0,11908.859689016246,1.0,Positive
51,40.0,0.5734416842460632,True,0.01,40.0,0.01,0.0,5107.9977335314925,1.0,Positive
52,40.0,0.42609110474586487,True,0.01,40.0,0.01,0.0,10345.477738992038,1.0,Positive
53,69.0,0.5257911086082458,True,0.02546418491939485,69.0,0.02546418491939485,0.0,5415.122415021856,1.0,Positive
54,69.0,0.5257776379585266,True,0.02600775264931815,69.0,0.02600775264931815,0.0,11448.685853729989,1.0,Positive
55,75.0,0.3649529814720154,True,0.03525303832209867,75.0,0.03525303832209867,0.0,16927.719169594337,1.0,Neutral
56,75.0,0.4341135025024414,True,0.03270827384967856,75.0,0.03270827384967856,0.0,15875.99619696984,1.0,Neutral
57,69.0,0.6205720901489258,True,0.028020262100368516,69.0,0.028020262100368516,0.0,12794.419606607256,1.0,Neutral
58,75.0,0.5819461941719055,True,0.03147522525968601,75.0,0.03147522525968601,0.0,21122.44360179332,1.0,Neutral
59,75.0,0.4987961947917938,True,0.029983668490545595,75.0,0.029983668490545595,0.0,26370.176509303892,1.0,Neutral
60,75.0,0.5293051600456238,True,0.02939043649192855,75.0,0.02939043649192855,0.0,3773.1826394102945,1.0,Neutral
61,75.0,0.5202783942222595,True,0.029242477007826118,75.0,0.029242477007826118,0.0,129.4777499589211,1.0,Neutral
62,75.0,0.5486254692077637,True,0.029502859988245245,75.0,0.029502859988245245,0.0,3648.501752719291,1.0,Neutral
63,75.0,0.5310608744621277,True,0.029992935848108398,75.0,0.029992935848108398,0.0,6426.357177859643,1.0,Neutral
64,75.0,0.49317750334739685,True,0.030213253914601234,75.0,0.030213253914601234,0.0,4132.979615434721,1.0,Neutral
65,69.0,0.4786941111087799,True,0.03300484315609772,69.0,0.03300484315609772,0.0,9508.813628501575,1.0,Neutral
66,69.0,0.459025114774704,True,0.0333852186033099,69.0,0.0333852186033099,0.0,9880.841460545618,1.0,Neutral
67,69.0,0.477579265832901,True,0.033863606702970284,69.0,0.033863606702970284,0.0,3255.200380474725,1.0,Neutral
68,69.0,0.49630996584892273,True,0.034231034487166793,69.0,0.034231034487166793,0.0,3253.6875555647266,1.0,Neutral
69,69.0,0.5091792345046997,True,0.0345783557321136,69.0,0.0345783557321136,0.0,3219.626586078447,1.0,Neutral
70,69.0,0.5492087006568909,True,0.03471843284172747,69.0,0.03471843284172747,0.0,3172.0949971344435,1.0,Neutral
71,69.0,0.665421724319458,False,0.03480399813748406,69.0,0.03480399813748406,0.0,3077.875599556554,0.9791666666666666,Neutral
72,69.0,0.7570940852165222,False,0.03487673066953088,69.0,0.03487673066953088,0.0,2939.099488781277,0.9591836734693877,Neutral
73,69.0,0.7858350276947021,False,0.034847873051534604,69.0,0.034847873051534604,0.0,2839.209471902429,0.94,Neutral
74,69.0,0.8951290845870972,False,0.0347176794648496,69.0,0.0347176794648496,0.0,189.46635530066553,0.9215686274509803,Neutral
75,77.0,0.755350147873981,False,0.029801199932650225,77.0,0.029801199932650225,0.0,2521.580278275654,0.9230769230769231,Neutral
76,75.0,0.7675726561194536,False,0.032687631018780854,75.0,0.032687631018780854,0.0,952.5126162177513,0.9245283018867925,Neutral
77,87.0,0.9886929429262024,False,0.010917583371931763,87.0,0.010917583371931763,0.0,888.5586792710587,0.9259259259259259,Neutral
78,87.0,0.9784111183494592,False,0.011214201762132933,87.0,0.011214201762132933,0.0,2515.3480363942676,0.9272727272727272,Neutral
79,87.0,0.9767831209856983,False,0.011408910157454353,87.0,0.011408910157454353,0.0,2259.0594066419035,0.9285714285714286,Neutral
80,77.0,0.9055373645144721,False,0.029029670913200453,77.0,0.029029670913200453,0.0,2115.7080847640214,0.9298245614035088,Neutral
81,77.0,0.9014000952356308,False,0.029124227068696152,77.0,0.029124227068696152,0.0,1970.991912356154,0.9310344827586207,Neutral
82,87.0,0.9895658032430602,False,0.011946243380896235,87.0,0.011946243380896235,0.0,1863.1042667114207,0.9322033898305084,Neutral
83,87.0,0.999893088876071,False,0.012096352025462529,87.0,0.012096352025462529,0.0,0.0,0.9333333333333333,Neutral
84,87.0,0.9692608564939384,False,0.012261955811113256,87.0,0.012261955811113256,0.0,0.0,0.9344262295081968,Neutral
85,87.0,0.961645616922554,False,0.012425144251843021,87.0,0.012425144251843021,0.0,0.0,0.9354838709677419,Neutral
86,87.0,0.9541490191824591,False,0.012555828380355299,87.0,0.012555828380355299,0.0,608.1572724333512,0.9365079365079365,Neutral
87,77.0,0.8703722518334247,False,0.03010385037260193,77.0,0.03010385037260193,0.0,1462.8366202270322,0.9375,Neutral
88,87.0,0.982833072157177,False,0.012909892360216052,87.0,0.012909892360216052,0.0,1443.5442115231272,0.9384615384615385,Neutral
89,159.0,0.928915278704326,False,0.024401879442668802,159.0,0.024401879442668802,0.0,1430.2383738651044,0.9393939393939394,Neutral
90,87.0,0.9794537158394143,False,0.01330731455553845,87.0,0.01330731455553845,0.0,1408.8956588625329,0.9402985074626866,Neutral
91,159.0,0.9261882210452107,False,0.02488571112534271,159.0,0.02488571112534271,0.0,1378.1982070701351,0.9411764705882353,Neutral
92,153.0,0.997285008430481,False,0.03690813837423587,153.0,0.03690813837423587,0.0,1425.755308121271,0.927536231884058,Neutral
93,87.0,0.9052869670693782,False,0.013752884194235013,87.0,0.013752884194235013,0.0,1404.9842493042936,0.9285714285714286,Neutral
94,77.0,0.6330843725997423,False,0.0335231866638863,77.0,0.0335231866638863,0.0,1360.8724262816786,0.9295774647887324,Neutral
95,159.0,0.917205292723051,False,0.025694501838274177,159.0,0.025694501838274177,0.0,1241.1222942183033,0.9305555555555556,Neutral
96,159.0,0.9199638427732008,False,0.025627631269199373,159.0,0.025627631269199373,0.0,1210.2188891303063,0.9315068493150684,Neutral
97,159.0,0.921774349771048,False,0.025498857582590267,159.0,0.025498857582590267,0.0,1205.5973746828413,0.9324324324324325,Neutral
98,87.0,0.9717440381151826,False,0.014050602127411015,87.0,0.014050602127411015,0.0,1252.1061513748045,0.9333333333333333,Neutral
99,159.0,0.45368873155132317,True,0.025529864628652928,159.0,0.025529864628652928,0.0,1225.8014098669412,0.9333333333333333,Neutral
100,87.0,0.8701879134906957,False,0.014188285717270915,87.0,0.014188285717270915,0.0,1173.904565815559,0.9342105263157895,Neutral
101,87.0,0.8643535531384313,False,0.014175740878913386,87.0,0.014175740878913386,0.0,1141.5115173718664,0.935064935064935,Neutral
102,77.0,0.6035429981782705,False,0.037048552220515854,77.0,0.037048552220515854,0.0,1101.0169414795912,0.9358974358974359,Neutral
103,87.0,0.7581801499817366,False,0.014102991817623249,87.0,0.014102991817623249,0.0,1074.8098150079777,0.9367088607594937,Neutral
104,87.0,0.8417075275078426,False,0.014078524948920182,87.0,0.014078524948920182,0.0,1031.3309065009314,0.9375,Neutral
105,159.0,0.9154494015032483,False,0.024983507765222172,159.0,0.024983507765222172,0.0,1039.6353448951663,0.9382716049382716,Neutral
106,87.0,0.8335732463173601,False,0.014045780481710133,87.0,0.014045780481710133,0.0,935.0567646101808,0.9390243902439024,Neutral
107,182.0,0.5635165706833364,False,0.03812949264102604,182.0,0.03812949264102604,0.0,908.3413663150354,0.9397590361445783,Neutral
108,182.0,0.5644743210158114,False,0.03793508126474143,182.0,0.03793508126474143,0.0,870.1390515736427,0.9404761904761905,Neutral
109,77.0,0.3085625544342128,True,0.038984264775978265,181.0,0.039064080093193176,0.01300783018149465,879.8396213985288,0.9404761904761905,Neutral
110,87.0,0.8108883338168178,False,0.013951869792735775,87.0,0.013951869792735775,0.0,807.588875104138,0.9411764705882353,Neutral
111,156.0,0.5846271226984284,False,0.03750824010088098,156.0,0.03750824010088098,0.0,779.5661333600235,0.9418604651162791,Neutral
112,156.0,0.588875953729093,False,0.0375095023638326,156.0,0.0375095023638326,0.0,757.3629974832152,0.9425287356321839,Neutral
113,153.0,0.9889290928840637,False,0.031338399981368524,153.0,0.031338399981368524,0.0,733.9541433891446,0.9318181818181818,Neutral
114,153.0,0.9790923595428467,False,0.03065405794147655,153.0,0.03065405794147655,0.0,739.464891867789,0.9213483146067416,Neutral
115,153.0,0.981704831123352,False,0.030213272987727427,153.0,0.030213272987727427,0.0,722.6599050645059,0.9111111111111111,Neutral
116,153.0,0.9835979342460632,False,0.02977208040845373,153.0,0.02977208040845373,0.0,696.4889086231317,0.9010989010989011,Neutral
117,153.0,0.9722095727920532,False,0.02914209722384917,153.0,0.02914209722384917,0.0,685.113412760603,0.8913043478260869,Neutral
118,153.0,0.9709455966949463,False,0.028537838241482184,153.0,0.028537838241482184,0.0,679.8948778173709,0.8817204301075269,Neutral
119,153.0,0.963336169719696,False,0.02800283924921736,153.0,0.02800283924921736,0.0,684.2671531063696,0.8723404255319149,Neutral
120,153.0,0.9615797400474548,False,0.0275041713405021,153.0,0.0275041713405021,0.0,672.1782669151847,0.8631578947368421,Neutral
121,153.0,0.9565848112106323,False,0.02718055473796824,153.0,0.02718055473796824,0.0,663.8064767481318,0.8541666666666666,Neutral
122,153.0,0.952024519443512,False,0.02684095893429087,153.0,0.02684095893429087,0.0,657.1383095749688,0.845360824742268,Neutral
123,153.0,0.9436259269714355,False,0.026560410449616094,153.0,0.026560410449616094,0.0,739.1534209922229,0.8367346938775511,Neutral
124,153.0,0.9507021903991699,False,0.02675234316479609,153.0,0.02675234316479609,0.0,669.3821395107033,0.8282828282828283,Neutral
125,153.0,0.9486609101295471,False,0.02690106301410821,153.0,0.02690106301410821,0.0,677.9990322576083,0.82,Neutral
126,153.0,0.9442453980445862,False,0.029357662925628244,153.0,0.029357662925628244,0.0,675.2015830826942,0.8118811881188119,Neutral
127,153.0,0.9426612854003906,False,0.03215215653371235,153.0,0.03215215653371235,0.0,661.1901254311354,0.803921568627451,Neutral
128,153.0,0.9415816068649292,False,0.034092497490086485,153.0,0.034092497490086485,0.0,643.454035038304,0.7961165048543689,Neutral
129,153.0,0.934365451335907,False,0.037605788013586244,153.0,0.037605788013586244,0.0,638.2884011518537,0.7884615384615384,Neutral
130,153.0,0.9408740401268005,False,0.04278677010861259,153.0,0.04278677010861259,0.0,801.2163486203186,0.780952380952381,Neutral
131,153.0,0.9406004548072815,False,0.050771530345611715,153.0,0.050771530345611715,0.0,779.159025060436,0.7735849056603774,Neutral
132,153.0,0.9418470859527588,False,0.05998500446598612,153.0,0.05998500446598612,0.0,566.8792449232647,0.7663551401869159,Neutral
133,156.0,0.5618175018960793,False,0.03766065892796764,156.0,0.03766065892796764,0.0,650.8939805527228,0.7685185185185185,Neutral
134,156.0,0.688660970905346,False,0.0377927132672687,156.0,0.0377927132672687,0.0,605.5926605291546,0.7706422018348624,Neutral
135,159.0,0.8503222588130435,False,0.022702181315395857,159.0,0.022702181315395857,0.0,634.8729868850787,0.7727272727272727,Neutral
136,153.0,0.9494675993919373,False,0.08651116246643975,153.0,0.08651116246643975,0.0,626.411607642379,0.7657657657657657,Neutral
137,153.0,0.9472551941871643,False,0.09114971013616377,153.0,0.09114971013616377,0.0,638.1788507643794,0.7589285714285714,Neutral
138,153.0,0.5175648927688599,True,0.09630996527789455,211.0,0.10710957984158719,0.013911904036374257,635.5554733356058,0.7589285714285714,Positive
139,153.0,0.9287757873535156,False,0.10334211242287747,153.0,0.10334211242287747,0.0,644.1625880166011,0.7522123893805309,Positive
140,153.0,0.927387535572052,False,0.10909295814710063,153.0,0.10909295814710063,0.0,645.0534791015548,0.7456140350877193,Positive
141,153.0,0.9118834137916565,False,0.11468460213900608,153.0,0.11468460213900608,0.0,637.6338799468494,0.7391304347826086,Positive
142,153.0,0.9099429845809937,False,0.12138058351763659,153.0,0.12138058351763659,0.0,632.189841901391,0.7327586206896551,Positive
143,156.0,0.6857537244470233,False,0.04095471891964869,77.0,0.06795426159828806,0.1252783958403234,628.3586309516286,0.7350427350427351,Positive
144,156.0,0.6825963024313407,False,0.04175286640046236,77.0,0.07536999715799428,0.1252698575775328,600.0685257748064,0.7372881355932204,Positive
145,156.0,0.6781424197932714,False,0.04255946334624031,77.0,0.0825272085813464,0.1245196449297386,574.682600165478,0.7394957983193278,Positive
146,195.0,0.6916565195500725,False,0.014909665316310576,195.0,0.014909665316310576,0.0,579.7742764045445,0.7416666666666667,Positive
147,77.0,0.5574522106434302,False,0.13575124184195486,77.0,0.13575124184195486,0.0,571.5411047686175,0.743801652892562,Positive
148,195.0,0.6790948989616125,False,0.01507519763278981,195.0,0.01507519763278981,0.0,555.4227463121778,0.7459016393442623,Positive
149,156.0,0.6446519875953186,False,0.045069548636694566,77.0,0.10439759558123136,0.11282807513595135,573.7394071279422,0.7479674796747967,Positive
150,159.0,0.8472529371784459,False,0.02466107721347835,159.0,0.02466107721347835,0.0,564.7977801360628,0.75,Positive
151,159.0,0.845709497632876,False,0.02483905108151228,159.0,0.02483905108151228,0.0,558.6681785675688,0.752,Positive
152,159.0,0.8434389344998602,False,0.024978196941036892,159.0,0.024978196941036892,0.0,557.9000224261794,0.753968253968254,Positive
153,159.0,0.8402404332110813,False,0.02507947975076266,159.0,0.02507947975076266,0.0,592.5746745377219,0.7559055118110236,Neutral
154,159.0,0.8390056292371033,False,0.025131717631519165,159.0,0.025131717631519165,0.0,636.5464093306904,0.7578125,Neutral
155,156.0,0.6157974162478425,False,0.045626857221784264,77.0,0.13468358385446028,0.10411276475230463,657.091151706962,0.7596899224806202,Neutral
156,159.0,0.8326264374022116,False,0.0252363228772058,159.0,0.0252363228772058,0.0,672.254715982238,0.7615384615384615,Neutral
157,77.0,0.5015378417825851,True,0.1889130925876192,77.0,0.1889130925876192,0.0,669.6834918544496,0.7615384615384615,Positive
158,77.0,0.4993482020874033,True,0.1917161582469335,77.0,0.1917161582469335,0.0,667.3218909258609,0.7615384615384615,Positive
159,159.0,0.8256277576585358,False,0.025519800140715972,159.0,0.025519800140715972,0.0,653.5782366139404,0.7633587786259542,Positive
160,159.0,0.8221991781177528,False,0.025607104170322147,159.0,0.025607104170322147,0.0,649.6289303811022,0.7651515151515151,Positive
161,159.0,0.8190169033539316,False,0.02564158991172367,159.0,0.02564158991172367,0.0,660.8710960143646,0.7669172932330827,Positive
162,159.0,0.81628830751668,False,0.025655003094935902,159.0,0.025655003094935902,0.0,652.5568191127868,0.7686567164179104,Positive
163,159.0,0.8146623200346237,False,0.025668105649454338,159.0,0.025668105649454338,0.0,675.0902260608287,0.7703703703703704,Positive
164,156.0,0.6387372101920585,False,0.045688410419567116,77.0,0.137716778770137,0.11999827990192183,691.387200288488,0.7720588235294118,Positive
165,156.0,0.6463439692336185,False,0.04536064393229825,77.0,0.14094358592997702,0.12459113839067314,721.5932966734633,0.7737226277372263,Positive
166,156.0,0.651532467239964,False,0.0452107238963255,77.0,0.14009152240537434,0.12817143416870522,725.0281704830104,0.7753623188405797,Positive
167,156.0,0.6600190321707124,False,0.04519354161057163,77.0,0.14025600839662816,0.1329730359505443,727.6758330967604,0.7769784172661871,Positive
168,156.0,0.6685922053564497,False,0.045258919221238904,77.0,0.1400803392197651,0.13738263692885738,724.925123862281,0.7785714285714286,Neutral
169,156.0,0.6764730151917712,False,0.04536316132507178,77.0,0.1425318616943428,0.14153287080136884,743.3818334184828,0.7801418439716312,Neutral
170,156.0,0.6864665403488187,False,0.045043127714691905,77.0,0.14628671328956588,0.1473321791955738,785.8630941854759,0.7816901408450704,Neutral
171,156.0,0.6945306557248144,False,0.044522826094868816,77.0,0.14839113233901038,0.15190462517232134,832.6893646087317,0.7832167832167832,Neutral
172,156.0,0.698962750988473,False,0.0440290341856588,77.0,0.14962954306445986,0.15510250348998628,872.3482714767063,0.7847222222222222,Neutral
173,156.0,0.7011412835648346,False,0.043633071629196156,77.0,0.1485182427431619,0.1554141136531599,886.3534132524159,0.7862068965517242,Neutral
174,156.0,0.7051412849442671,False,0.04327267837920942,77.0,0.1479770688828567,0.07814406243136203,484.964146774544,0.7876712328767124,Neutral
175,156.0,0.7045112467539624,False,0.04294638231942032,77.0,0.1459069772231355,0.07828931555367179,881.8200772300718,0.7891156462585034,Neutral
176,156.0,0.7051418108023064,False,0.04280544090932485,77.0,0.14552138191591016,0.07873090585692588,897.3063444467505,0.7905405405405406,Neutral
177,,,False,,,,,,,Neutral
178,228.0,0.960954888066246,False,0.018145531500420895,228.0,0.018145531500420895,0.0,0.0,0.7919463087248322,Neutral
179,229.0,0.664454097448467,False,0.02645410791175067,229.0,0.02645410791175067,0.0,0.0,0.7933333333333333,Neutral
180,229.0,0.6697856869622629,False,0.02650973480136745,229.0,0.02650973480136745,0.0,0.0,0.7947019867549668,Neutral
181,229.0,0.6725032285172527,False,0.026587746447556886,229.0,0.026587746447556886,0.0,0.0,0.7960526315789473,Neutral
182,228.0,0.9664527735073858,False,0.018181513258290333,228.0,0.018181513258290333,0.0,0.0,0.7973856209150327,Neutral
183,229.0,0.5545449256896973,True,0.02673200645345918,229.0,0.02673200645345918,0.0,0.0,0.7973856209150327,Neutral
184,228.0,0.9675774296552903,False,0.018245132729323835,228.0,0.018245132729323835,0.0,0.0,0.7987012987012987,Neutral
185,228.0,0.9683409161958454,False,0.0182847920423754,228.0,0.0182847920423754,0.0,0.0,0.8,Neutral
186,229.0,0.6715484857559204,False,0.026972866376701505,229.0,0.026972866376701505,0.0,0.0,0.8012820512820513,Neutral
187,229.0,0.4334453046321869,True,0.02728356678728846,229.0,0.02728356678728846,0.0,50.38739065635374,0.8012820512820513,Neutral
188,229.0,0.4185933768749237,True,0.02786135237946372,229.0,0.02786135237946372,0.0,46.75696923725457,0.8012820512820513,Neutral
189,229.0,0.5942882895469666,True,0.028557138273015165,229.0,0.028557138273015165,0.0,0.0,0.8012820512820513,Neutral
190,229.0,0.4037764072418213,True,0.02937950317079322,229.0,0.02937950317079322,0.0,21.128323834948915,0.8012820512820513,Neutral
191,229.0,0.598986029624939,True,0.03005529795356935,229.0,0.03005529795356935,0.0,0.0,0.8012820512820513,Neutral
192,229.0,0.5790664553642273,True,0.030615577707218913,229.0,0.030615577707218913,0.0,0.0,0.8012820512820513,Neutral
193,229.0,0.5156986117362976,True,0.031168490341903752,229.0,0.031168490341903752,0.0,0.0,0.8012820512820513,Neutral
194,229.0,0.5642653703689575,True,0.03176212819919541,229.0,0.03176212819919541,0.0,0.0,0.8012820512820513,Neutral
195,228.0,0.5170513391494751,True,0.018649872072746394,228.0,0.018649872072746394,0.0,0.0,0.8012820512820513,Neutral
196,228.0,0.6546988487243652,False,0.018870589770358798,228.0,0.018870589770358798,0.0,0.0,0.802547770700637,Neutral
197,228.0,0.725897490978241,False,0.019153252745850165,228.0,0.019153252745850165,0.0,0.0,0.8037974683544303,Neutral
198,228.0,0.7553637027740479,False,0.019463409861939864,228.0,0.019463409861939864,0.0,0.0,0.8050314465408805,Neutral
199,228.0,0.7853151559829712,False,0.019794624223750237,228.0,0.019794624223750237,0.0,0.0,0.80625,Neutral
200,228.0,0.7250748872756958,False,0.02012704542049237,228.0,0.02012704542049237,0.0,15.459892223830142,0.8074534161490683,Neutral
201,228.0,0.7874462604522705,False,0.02045848497369019,228.0,0.02045848497369019,0.0,2.325536504947995,0.808641975308642,Neutral
202,228.0,0.9687598892775475,False,0.02078694286897275,228.0,0.02078694286897275,0.0,36.22281160172244,0.8098159509202454,Neutral
203,231.0,0.68342125415802,False,0.08410695593702358,231.0,0.08410695593702358,0.0,102.1554290593462,0.8109756097560976,Neutral
204,229.0,0.5096060037612915,True,0.04201690435762705,229.0,0.04201690435762705,0.0,158.57095659391382,0.8109756097560976,Neutral
205,231.0,0.7504038949172845,False,0.09224406618416567,231.0,0.09224406618416567,0.0,223.24514196255075,0.8121212121212121,Neutral
206,231.0,0.523537278175354,True,0.09121600282849976,231.0,0.09121600282849976,0.0,254.85991753154553,0.8121212121212121,Neutral
207,228.0,0.9599075789042606,False,0.022310736317900978,228.0,0.022310736317900978,0.0,280.02635207863693,0.8132530120481928,Neutral
208,229.0,0.49395090341567993,True,0.047661191000589395,229.0,0.047661191000589395,0.0,297.9082380858547,0.8132530120481928,Neutral
209,231.0,0.5295572876930237,True,0.09742258818343585,231.0,0.09742258818343585,0.0,320.501282817312,0.8132530120481928,Neutral
210,228.0,0.8566509485244751,False,0.02293721105222061,228.0,0.02293721105222061,0.0,332.0379158412418,0.8143712574850299,Neutral
211,228.0,0.8517571687698364,False,0.02317774869432987,228.0,0.02317774869432987,0.0,341.1225261647906,0.8154761904761905,Neutral
212,228.0,0.8198710083961487,False,0.023397708137608372,228.0,0.023397708137608372,0.0,346.5811478289821,0.8165680473372781,Neutral
213,228.0,0.7584502696990967,False,0.02365513150578439,228.0,0.02365513150578439,0.0,361.50529626169714,0.8176470588235294,Neutral
214,228.0,0.7026713490486145,False,0.023970444935979298,228.0,0.023970444935979298,0.0,378.1115116295109,0.8187134502923976,Neutral
215,228.0,0.6630567312240601,False,0.02431863347928005,228.0,0.02431863347928005,0.0,380.93861766261364,0.8197674418604651,Neutral
216,228.0,0.613182008266449,True,0.02475188691079004,228.0,0.02475188691079004,0.0,384.56539089855335,0.8197674418604651,Neutral
217,228.0,0.5952996015548706,True,0.025184736573450096,228.0,0.025184736573450096,0.0,412.73121901612444,0.8197674418604651,Neutral
218,228.0,0.5640639066696167,True,0.025611846559985208,228.0,0.025611846559985208,0.0,0.0,0.8197674418604651,Neutral
219,229.0,0.5170118808746338,True,0.044500091918675266,229.0,0.044500091918675266,0.0,0.0,0.8197674418604651,Neutral
220,229.0,0.561991274356842,True,0.04333843740994185,229.0,0.04333843740994185,0.0,0.0,0.8197674418604651,Neutral
