frame,player_id,pitch_x_meter,pitch_y_meter,raw_x,raw_y,vx,vy,speed,acceleration,team_id,is_my_team,is_ball_carrier,control_probability
8,33,-11.430832712391988,22.96981793187909,-12.445420265197754,23.731143951416016,-0.10621902670870795,0.03232643448535645,0.3997050672923688,1.9979179639990803,1,False,False,
8,35,96.37676555794863,-43.27113859238666,94.54670715332031,-42.66929626464844,-0.1651993557968565,0.04185528885406566,0.6135089999302108,3.0343354630681882,0,True,False,
8,39,9.480035335336023,15.695124663188516,8.650348663330078,15.862900733947754,-0.03318746688023782,0.006711042830369569,0.12189315344686617,0.846480232269904,0,True,False,
8,40,130.05099319440583,-1.1917340458233547,129.4451141357422,-1.4356642961502075,-0.024235162346545484,-0.009757210013074115,0.09405210941805794,0.6531396487365134,0,True,False,
8,45,121.29634094238281,35.10941696166992,121.29634094238281,35.10941696166992,0.0,0.0,0.0,0.0,0,True,False,
9,1,58.92750502905059,16.816576751488785,56.84899139404297,19.194801330566406,-3.8439303507576685,1.7119130272908358,15.148450413758935,15.99649053935128,0,True,True,0.9956898093223572
9,2,-12.042753941748341,58.96714189876022,-13.862060546875,59.86101150512695,-2.932344413940679,0.8378286312489531,10.978878972004948,10.26607579733396,0,True,False,
9,23,-44.54050027214243,12.865907492201815,-46.91904830932617,13.73865795135498,-0.5943270777677991,0.18251535596682023,2.238194235469951,6.95219718695631,0,True,False,
9,30,-44.900482073854526,-4.652402520225248,-47.027034759521484,-4.369974136352539,-0.34953407318897356,0.03657247800918231,1.2651918919684781,4.643576862290919,1,False,False,
9,33,-12.043431923053365,23.446578010789015,-13.28355884552002,24.415821075439453,-0.21359468282060662,0.11624777198179867,0.8754459320476524,3.407007705877373,1,False,False,
9,35,95.06234096457925,-42.897777472772745,92.39634704589844,-42.14009094238281,-0.39603286245059255,0.10745912895612941,1.4772703961283415,5.999373489696525,0,True,False,
9,39,9.0448789729595,16.077118014237254,8.353466987609863,16.685489654541016,-0.07674826431885517,0.045040077258765035,0.32035761903723103,1.450572721742471,0,True,False,
9,40,129.17660497237648,-1.0729871746513726,127.78459930419922,-0.8831130862236023,-0.1119352286307794,0.0022053635032956657,0.4030450261658275,2.2128043281368064,0,True,False,
9,45,120.23013677404641,34.66632296878392,119.26226806640625,34.264095306396484,-0.038714748305606436,-0.016089106495497475,0.15092937570632597,1.0481206646272638,0,True,False,
10,1,58.39903386535412,17.53426884091291,57.459747314453125,19.16164207458496,-4.046925075882464,2.063614200833485,16.353713204356843,10.151987918006737,0,True,True,0.9942495822906494
10,2,-12.75191092667385,59.26805257327518,-14.235520362854004,59.938331604003906,-3.252975950079524,0.9826865635478628,12.23339402476246,8.795894017831236,0,True,False,
10,23,-45.65407874797965,12.9223548029143,-48.30010986328125,13.041682243347168,-0.9430179233791436,0.19824018469939214,3.469066501436048,8.72613087412683,0,True,False,
10,30,-45.870522289739135,-4.523438817609718,-48.064208984375,-4.230886936187744,-0.5903120481004596,0.06868282892555172,2.1394592683148272,6.072741753033004,1,False,False,
10,33,-12.271619017428058,24.327988222103805,-12.775592803955078,26.339723587036133,-0.2689105982725129,0.33705485824925185,1.552259250200122,5.690761144620998,1,False,False,
10,35,93.99278541684954,-42.552284242918624,91.57502746582031,-41.7694091796875,-0.6614047884865448,0.1933871116504775,2.4807497061661365,6.973426226484327,0,True,False,
10,39,8.780747118474403,16.85199270226383,8.248570442199707,18.427907943725586,-0.12282646707957429,0.18148976636971748,0.7889248360939777,3.600496357112926,0,True,False,
10,40,128.44032490438448,-1.0406242059262354,126.94853973388672,-0.9748318791389465,-0.2411005653058295,0.00790195320547072,0.8684280787607377,3.2322723559260487,0,True,False,
10,45,118.8185769804993,34.296816043315005,116.57138061523438,33.70894241333008,-0.180294107278681,-0.05312671165406046,0.676650742579397,3.658594255577229,0,True,False,
11,1,58.00765875582699,18.26401823355773,57.43460464477539,19.880081176757812,-4.1777629281962385,2.4325884401145976,17.403752964729826,9.787125882094966,0,True,True,0.9826000332832336
11,2,-13.291707269015347,59.58064076056277,-14.314666748046875,60.26301956176758,-3.4865347338999455,1.1384850738320813,13.203744255847221,7.018853240846047,0,True,False,
11,23,-46.681834253632985,13.029914484307117,-49.14744567871094,13.278036117553711,-1.318234540999684,0.23599932186040198,4.82109492601439,9.427793438079203,0,True,False,
11,30,-46.20017758432675,-3.6954648861174997,-46.94324493408203,-1.6918270587921143,-0.6882325831365022,0.3327198480931566,2.751979460687188,7.040240526460148,1,False,False,
11,33,-12.2196443418814,25.300253463138947,-12.067334175109863,27.628164291381836,-0.248839344937792,0.6438241893103109,2.484862301625329,7.685630979711271,1,False,False,
11,35,92.81566836924104,-41.97463161263946,90.02188110351562,-40.59088134765625,-1.0295667645534692,0.37573608223577754,3.9455496229453493,10.271148538960393,0,True,False,
11,39,8.52684622823949,17.570042634337835,7.955541133880615,19.200958251953125,-0.18553263383196872,0.36049826408324753,1.4595829479144593,4.7418420472977845,0,True,False,
11,40,127.57179083875386,-0.7094154882123427,125.60105895996094,0.04982101544737816,-0.4574071290596993,0.09123537920339303,1.6791025825374646,5.7950943376466135,0,True,False,
11,45,117.03596599275421,34.151093151773054,113.41680145263672,33.858367919921875,-0.4936573284392018,-0.07847215272230972,1.799479496772014,7.859663628260497,0,True,False,
11,54,98.55110931396484,23.217918395996094,98.55110931396484,23.217918395996094,0.0,0.0,0.0,0.0,1,False,False,
12,1,57.64583816112784,18.970488457418853,57.16155242919922,20.48561668395996,-4.293685947336122,2.7952632554663537,18.444242853394343,9.51876988037767,0,True,True,0.975846529006958
12,2,-13.820002880825966,59.93039709552013,-14.787117004394531,60.687049865722656,-3.718031930008574,1.3196043341768442,14.202954506939289,7.3482624763439315,0,True,False,
12,23,-47.674460136914405,13.02516939510965,-50.037960052490234,12.98949909210205,-1.7218328337209108,0.22990815456234498,6.253611454664004,10.091106362985613,0,True,False,
12,30,-46.300128051428,-2.7446574804085397,-46.48048782348633,-0.40988367795944214,-0.715679723808475,0.6880256031499582,3.5739437602848882,8.90910787858242,1,False,False,
12,33,-12.211251951739714,26.113433508191033,-12.165562629699707,28.074464797973633,-0.24188634630108055,0.9422538283508627,3.5021011706018594,7.462765642169636,1,False,False,
12,35,91.51865727467762,-41.00967904067836,88.39110565185547,-38.64396286010742,-1.5055174068213837,0.7357506467756649,6.032456823474992,14.919356147218725,0,True,False,
12,39,8.30627388167218,18.28748291115651,7.788746356964111,19.99440574645996,-0.2537317979211764,0.5854345331215787,2.296995841377344,5.876194086702249,0,True,False,
12,40,126.63624582224766,-0.14629797833619496,124.4091796875,1.2120821475982666,-0.750887265883049,0.27024110292094844,2.872930688245252,8.59409825961608,0,True,False,
12,45,114.82043145719571,33.935675815964586,109.78217315673828,33.44860076904297,-1.0466540866506067,-0.13193327080926218,3.797771649142829,13.889373315133545,0,True,False,
12,54,97.33589010598045,23.892892099851704,96.23274993896484,24.505613327026367,-0.04412560668062428,0.02450884908698655,0.18171097082065185,1.2618817418100823,1,False,False,
12,56,-8.206605911254883,-24.042695999145508,-8.206605911254883,-24.042695999145508,0.0,0.0,0.0,0.0,1,False,False,
12,57,-17.705472946166992,-31.219987869262695,-17.705472946166992,-31.219987869262695,0.0,0.0,0.0,0.0,0,True,False,
13,1,57.60435258017979,20.611734562817887,57.927127838134766,24.40151596069336,-4.213174720090818,3.7405648044994,20.282626924823838,23.7180979991654,0,True,True,0.8431957208392158
13,2,-14.290490906678519,60.29237949002879,-15.08779525756836,61.05854034423828,-3.91690699925913,1.510711146484996,15.113316498112217,6.89533841083945,0,True,False,
13,23,-48.50483782034909,13.021207539103937,-50.42340850830078,12.988056182861328,-2.08161180235174,0.22369146375570445,7.536946765351876,8.99581685818638,0,True,False,
13,30,-46.2129738212945,-1.7731644769336676,-45.92182540893555,0.6005837917327881,-0.6659623528104145,1.0933739352019767,4.608804891869076,10.209648845464526,1,False,False,
13,33,-12.129784703641535,26.885183636698123,-11.900593757629395,28.7310791015625,-0.2027490169920899,1.2574644417515448,4.585337376970614,7.940775361460092,1,False,False,
13,35,90.58364640169282,-40.13105412871971,88.38386535644531,-37.995635986328125,-1.8811585770924235,1.1004010158471618,7.845720759909972,13.08807139312777,0,True,False,
13,39,8.127079934162653,19.1254548213854,7.706086158752441,21.15404510498047,-0.31779860862867737,0.8941452963045367,3.4161928069835383,7.882214613420644,0,True,False,
13,40,125.87993273212282,0.0883254652451255,124.0711898803711,0.6457178592681885,-1.0261416583946992,0.35506504826997565,3.9090064050963065,7.200697982727626,0,True,False,
13,45,112.63021783738117,33.93073413045826,107.4140625,33.931549072265625,-1.734032857411683,-0.13182587874335247,6.260531466820656,17.184469478755815,0,True,False,
13,54,95.96481800841636,24.740058879964472,93.7824935913086,26.08866310119629,-0.18161786005963887,0.10947450856457908,0.7634183046865975,4.040674682966119,1,False,False,
13,56,-8.581341024310952,-23.2441786216791,-8.921514511108398,-22.51930809020996,-0.013606939471897898,0.028994821258765638,0.11530392908565953,0.8007217297615246,1,False,False,
13,59,19.86945915222168,-92.36432647705078,19.86945915222168,-92.36432647705078,0.0,0.0,0.0,0.0,1,False,False,
14,1,57.67359335965417,21.32777569698308,58.26069641113281,22.72639274597168,-4.061321416261981,4.102314959170473,20.781487505197262,9.808242716214448,0,True,True,0.8336940214328087
14,2,-14.709490097716124,60.59639312427594,-15.35722541809082,61.19786071777344,-4.084442746446617,1.6662798170762048,15.880514043072875,5.715649452117482,0,True,False,
14,23,-48.95901449431156,13.302646243413824,-49.89187240600586,13.987971305847168,-2.2705928533462973,0.36252659496699047,8.277665491726777,5.862435036605019,0,True,False,
14,30,-45.5502751981843,-0.6025393620484856,-43.81352615356445,2.2366018295288086,-0.34027939311138705,1.625782407883021,5.979640641454121,15.60304801995592,1,False,False,
14,33,-12.053687993108749,27.539049449763393,-11.841533660888672,29.05970573425293,-0.1629648863806754,1.5426247191973186,5.584351491175397,7.19805359461226,1,False,False,
14,35,89.75031381510064,-39.381068036326106,87.8403549194336,-37.602413177490234,-2.2393226238620514,1.4339423415229846,9.572721850397873,12.23548375453494,0,True,False,
14,39,8.031383676886401,20.13862866779843,7.8227081298828125,22.59645652770996,-0.3534326672331589,1.3138513100537614,4.898011239366443,10.530400161849624,0,True,False,
14,40,124.90280493681456,0.6738483317301274,122.54889678955078,2.1105122566223145,-1.4281020321596312,0.6003940637184046,5.577036117889834,11.772809453836288,0,True,False,
14,45,110.24148747768531,34.18377279789505,104.46526336669922,34.82707977294922,-2.6130583402993173,-0.033927456949701604,9.407802905533892,22.11150577973386,0,True,False,
14,54,94.54311842493769,25.517077043434426,91.65978240966797,27.09210777282715,-0.4312698036001019,0.24584761272117653,1.7871188014864927,7.111773532795666,1,False,False,
14,56,-8.949747312866098,-22.593301040898158,-9.536025047302246,-21.557817459106445,-0.050543998958406444,0.09423304609895704,0.3849570547334214,1.8742285652717956,1,False,False,
14,59,19.704682598832807,-90.64625049499581,19.555103302001953,-89.08663177490234,-0.005983171873234231,0.06238474880373881,0.225615628375905,1.5667751970548958,1,False,False,
15,1,57.81972882313096,22.16907933211178,58.57924270629883,23.835866928100586,-3.8584378915831405,4.547552037595855,21.46994018557327,12.232073122300232,0,True,False,
15,2,-15.003163311652626,60.901386417345286,-15.323853492736816,61.488006591796875,-4.170106426479541,1.8229794788968032,16.38416984716763,4.4646563481606,0,True,False,
15,23,-49.35231518675159,13.524443069388441,-50.11052703857422,14.044066429138184,-2.434454463309156,0.4748254466642078,8.929181345111406,4.966239731434994,0,True,False,
15,30,-45.03006398539786,0.3705273937102026,-43.68748092651367,2.6542701721191406,-0.06829503800783404,2.0884296181972792,7.5223655967818015,13.416825505514081,1,False,False,
15,33,-12.055103146072991,28.083923171534316,-12.042267799377441,29.299110412597656,-0.1603646647627882,1.7888008614505697,6.465509145094061,6.154746855433773,1,False,False,
15,35,89.03337549394814,-38.642464974209105,87.45552825927734,-36.929107666015625,-2.558967475429392,1.7810392153046775,11.22392896176696,11.79642612516953,0,True,False,
15,39,7.932274717504712,21.04406504529011,7.718193054199219,23.19285774230957,-0.3935782196021744,1.7168025409831185,6.340820100313537,10.12365299319178,0,True,False,
15,40,123.78013366978044,1.4236945908723793,121.09554290771484,3.2523868083953857,-1.9315285160714546,0.9433186190112124,7.738453038741051,15.228170345748028,0,True,True,0.8299801828777901
15,45,107.46656238754933,34.56277722705017,100.75146484375,35.519248962402344,-3.759748418971739,0.12940250844621315,13.5431086997653,28.956592666027667,0,True,False,
15,54,92.98939050692157,26.4149273193771,89.46392822265625,28.452489852905273,-0.8182228135754519,0.46948947633737814,3.396059462961079,11.173302865835796,1,False,False,
15,56,-9.301340555277884,-21.681773840072665,-10.013944625854492,-19.831302642822266,-0.11224440094143863,0.2544550002564557,1.001202346665683,4.292290632555314,1,False,False,
16,1,58.048766239381585,23.161200748534185,58.98954391479492,25.14942741394043,-3.599773399055695,5.094210036480542,22.45584787282484,15.11915770304126,0,True,True,0.8064432242081297
16,2,-15.209507150564791,61.205899356234966,-15.306534767150879,61.77421569824219,-4.196783929423434,1.979236650003425,16.704299893982604,3.962952867304688,0,True,False,
16,23,-49.58382517907101,13.82437740791412,-49.91875076293945,14.525884628295898,-2.510923584170831,0.6349912954510324,9.323896579935697,4.437103895205843,0,True,False,
16,30,-44.46139425663805,1.3892795136185083,-43.029075622558594,3.733560562133789,0.24125174208518635,2.5950659440364494,9.382521129960848,14.842918676210774,1,False,False,
16,33,-11.84557934608024,28.886821503915474,-11.304291725158691,30.720069885253906,-0.04338382252989864,2.184994920546063,7.867532082358958,10.327579880836053,1,False,False,
16,35,88.12636611184074,-37.81101383704919,86.10936737060547,-35.90541458129883,-2.994872902438181,2.192869446183638,13.36271319091091,14.992032891704781,0,True,False,
16,39,7.808738623165989,21.73585529048124,7.537635326385498,23.303020477294922,-0.44849910874445986,2.0342833924326436,7.499293727524148,8.054905147691631,0,True,False,
16,40,122.62871737821533,2.1559166926905453,119.92717742919922,3.902583122253418,-2.4788142843205354,1.2971633508377176,10.071737837791874,16.29278610247028,0,True,False,
16,45,104.52951667250002,34.969901695626774,97.50868225097656,35.98258972167969,-5.076326735822963,0.3193063028938846,18.310893025325885,33.25509280122017,0,True,False,
16,54,91.2777678015033,27.12491386492263,87.2014389038086,28.80315399169922,-1.355396606471352,0.6906459720265528,5.476370146443431,14.522953370434061,1,False,False,
16,56,-9.649480485397515,-20.69874745722055,-10.437989234924316,-18.466537475585938,-0.1987907342785089,0.49946127224116244,1.9352446790544577,6.496072906280348,1,False,False,
16,62,14.419319152832031,-86.79558563232422,14.419319152832031,-86.79558563232422,0.0,0.0,0.0,0.0,1,False,False,
17,1,58.42915706178131,24.226967797029907,59.71243667602539,26.336471557617188,-3.2376384342934985,5.689501243109729,23.566317961536512,17.41969706598953,0,True,True,0.787442745946396
17,2,-15.445540891082237,61.44447553574505,-15.612349510192871,61.83457946777344,-4.243856471317777,2.0893219908057183,17.029021414341916,2.9931804218038405,0,True,False,
17,23,-49.659974913077306,14.142745227110781,-49.59956741333008,14.871419906616211,-2.496463897899457,0.8094134665991729,9.447844659414105,4.3755125639102115,0,True,False,
17,30,-43.98540595974149,2.072490550523029,-42.82096481323242,3.5192666053771973,0.5071131604344197,2.9253891511219887,10.688463319912955,10.600581201812185,1,False,False,
17,33,-11.330016838375958,30.205599986333258,-10.038330078125,33.280338287353516,0.25152990082380605,2.8870091770953463,10.432604519684896,19.036118968634145,1,False,False,
17,35,87.28418644143845,-36.93385972343441,85.48040008544922,-34.96263885498047,-3.4067075412604013,2.642932188760119,15.522115798621025,15.25131637739208,0,True,False,
17,39,7.7366553084770295,22.35050782153646,7.600935459136963,23.687271118164062,-0.47783032133803766,2.3231791481480233,8.538516375115881,7.259522957061728,0,True,False,
17,40,121.61453358119672,2.7744669889897358,119.32084655761719,4.194909572601318,-2.974516438713371,1.6041435280149592,12.166202265058834,14.57646765872714,0,True,False,
17,45,101.69275002158935,35.37137059980324,95.06886291503906,36.34895706176758,-6.418212923818748,0.5173485928333329,23.18050782139315,33.91053754124888,0,True,False,
17,54,89.42052489668136,27.965080864589623,84.93021392822266,29.988656997680664,-2.038731894632673,0.9985936820482433,8.17256858992623,18.737977948442683,1,False,False,
17,56,-10.144553581954435,-19.882828351074455,-11.327277183532715,-17.95029640197754,-0.3546486493173575,0.7541280430152232,3.0000871013406876,7.464367597825391,1,False,False,
17,59,18.44375817175244,-91.55609830603065,16.43454933166504,-93.01013946533203,-0.13256868260988644,-0.029223718723346205,0.4887055537135312,3.9064052250054715,1,False,False,
17,62,14.499309959818213,-86.58218483403921,14.57192325592041,-86.38846588134766,0.0029045318440879117,0.007748758107662018,0.029790855383475423,0.20688094016302377,1,False,False,
18,1,58.945659770826225,25.017223174410486,60.52260208129883,26.390745162963867,-2.782022627839702,6.086344123372876,24.09129970718605,15.10525642587072,0,True,True,0.7637196129774517
18,2,-15.38405998965649,61.65178546512326,-14.819602012634277,61.953834533691406,-4.080771255896561,2.1765910868597462,16.649851252141612,4.624167669367068,0,True,False,
18,23,-49.372254072624635,14.633623809033594,-48.41187286376953,15.769743919372559,-2.2569118633409753,1.0928008146908288,9.02722147407701,9.276770933342366,0,True,False,
18,30,-43.546079916200526,2.8216727356716227,-42.50383377075195,4.394006729125977,0.7565946377972768,3.3017572569747617,12.194404951939273,11.288654665480458,1,False,False,
18,33,-10.689371534788595,31.351914763645876,-9.120973587036133,33.91582107543945,0.6269558391272299,3.500729014083486,12.803139349988783,17.986047951533067,1,False,False,
18,35,86.38971208903313,-35.78538456593304,84.50389099121094,-33.19182205200195,-3.8581147597771333,3.263750802898502,18.192335190603732,19.189584228653096,0,True,False,
18,39,7.698301531015726,22.91854601171365,7.6502580642700195,24.10489273071289,-0.4887994495328978,2.5940419756190907,9.502894485569199,6.777121119941734,0,True,False,
18,40,120.68355725611609,3.3650015685266834,118.65601348876953,4.679338455200195,-3.437438642525848,1.9042286546246745,14.14670430260343,13.79193718253008,0,True,False,
18,45,98.7516360549585,35.72812572719554,92.02275085449219,36.57052230834961,-7.872431767210809,0.6994038583680169,28.452380322512738,36.639259717083604,0,True,False,
18,54,87.38203713706278,29.03884588296133,82.46104431152344,31.638532638549805,-2.8790553022166336,1.4425239437973176,11.59280201292973,23.759439001033368,1,False,False,
18,56,-10.40717736120752,-18.79252300210909,-11.025894165039062,-16.152318954467773,-0.44880494014137634,1.1559141567994398,4.463946888339203,10.316779061665777,1,False,False,
18,59,17.337431839284665,-92.07079660325941,15.092987060546875,-93.11763000488281,-0.32690260630581025,-0.11986316965598687,1.2534644450903538,5.360805907488613,1,False,False,
18,62,13.530320686798916,-86.00235566694893,11.985815048217773,-85.07875061035156,-0.0944034389325728,0.06593833774501182,0.41454548932855545,2.834482796190838,1,False,False,
19,1,59.5251460200946,25.611406960035243,61.20742416381836,26.465566635131836,-2.2854454255636276,6.33847616428356,24.256505308562698,13.922990965353856,0,True,False,
19,2,-15.138187740637925,61.96733513120846,-14.141867637634277,62.52378463745117,-3.786676102151163,2.340844626055275,16.026458257472616,8.421371050591556,0,True,False,
19,23,-49.06956611706263,15.0940939510383,-48.099246978759766,16.123165130615234,-2.005940306391062,1.358968497008659,8.722549562892405,9.14576259492302,0,True,False,
19,30,-43.159658677153644,3.4680838403254475,-42.277137756347656,4.7425665855407715,0.9767256442874246,3.6196569949235844,13.496836306949811,9.666886242680977,1,False,False,
19,33,-10.046640358711482,32.354252504802034,-8.51616096496582,34.490962982177734,1.0087099272342586,4.03369794079538,14.968475665264542,16.389632024294684,1,False,False,
19,35,85.58741193708033,-34.9777976034239,83.98179626464844,-33.3001708984375,-4.2586104145271575,3.6822084806452655,20.26720771520364,14.480668094455815,0,True,False,
19,39,7.740614105888672,23.611844724838168,7.894484519958496,25.078149795532227,-0.45196763356292596,2.9450300381788796,10.726234083387988,8.822882278736929,0,True,True,0.6792723545502278
19,40,119.86052817083386,3.773797836310356,118.15546417236328,4.6011128425598145,-3.8455782045614355,2.1022622678022445,15.777686765666823,11.341164348479742,0,True,False,
19,45,95.9367648226142,35.81225396242362,89.6943588256836,35.95246505737305,-9.297677617747066,0.7314163999063396,33.57504812022677,35.64013307781132,0,True,False,
19,54,85.29342668347512,29.92921539186716,80.32142639160156,32.02708053588867,-3.8114270664033527,1.8359250118853696,15.229998563225392,25.299228088835473,1,False,False,
19,56,-10.78693256703869,-17.900590129464245,-11.696736335754395,-15.773969650268555,-0.6041657444067469,1.5190622106720229,5.88527472222139,9.874635706363655,1,False,False,
19,59,16.11054303831762,-92.88497401089595,13.325437545776367,-94.74211120605469,-0.6325944181988721,-0.3237016366880092,2.558175420099258,9.185505038524962,1,False,False,
19,62,12.19108898175903,-85.45039038059147,9.46875286102295,-84.33058166503906,-0.3301153018278141,0.16289631307313396,1.3252270462926015,6.371858602934949,1,False,False,
20,1,60.079096754706846,26.180464627693663,61.647430419921875,26.94721794128418,-1.8133643485849045,6.569275093162759,24.533852225330627,13.13698711684819,0,True,False,
20,2,-14.836538479935834,62.3162747372322,-13.735404014587402,62.936702728271484,-3.455225750845462,2.5275984531864504,15.411758904516233,9.51105696442349,0,True,True,0.8055139309286415
20,23,-48.99657436973962,15.421248113642598,-48.61943817138672,16.092666625976562,-1.9051986044926341,1.5383197338139387,8.81537706879217,5.142698504006386,0,True,False,
20,30,-42.99475489359741,3.6833701785070483,-42.68404006958008,3.8574509620666504,1.0570915569782113,3.664682722604715,13.730752074915996,2.3029866581027045,1,False,False,
20,33,-9.428531673246502,33.247322401948324,-8.001909255981445,35.05411148071289,1.3777036274583858,4.501021164957231,16.945739116664818,14.885969624240978,1,False,False,
20,35,84.79308872245346,-33.85607509605691,83.2523422241211,-31.449974060058594,-4.657122133287988,4.304542823384793,22.83032339359166,18.474841409041087,0,True,False,
20,39,7.7798944714016365,24.230777307205194,7.922024250030518,25.4725284576416,-0.41651558876241995,3.254765393014687,11.812709243448605,7.793941457784715,0,True,False,
20,40,119.23390035356333,4.134999891436875,118.06233978271484,4.821653366088867,-4.13780561984981,2.2735372108903418,16.996578246478013,8.468026938724973,0,True,False,
20,45,93.41126041665035,35.51308619843159,88.05480194091797,34.696224212646484,-10.579848033818372,0.5358849163837842,38.136279676016954,32.42485097206498,0,True,False,
